Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
ANONYMOUS012,10,completed,324749934740004860,#prayfortexas https://t.co/pqL19CP1Ve,1,1,1,1,1,1,1,1,5,There is no personal involvement.,There is no mention on consequences for others.,The tweet simply calls on others to stand in solidarity through the use of a hashtag; #PrayForBoston.,2025-11-18T02:43:59.952Z,25/25,completed
ANONYMOUS012,10,completed,324857300529586200,"RT @SummitRacing: More bad news this week. Our thoughts and prayers go out to the community of West, Texas.",3,3,3,5,5,5,5,4,4,"The tweet implies personal fatigue with ""more bad news"".",The tweet shows support towards the community affected.,The tweet shows support towards the community affected but does not indiacte collective consequences.,2025-11-19T16:16:50.251Z,25/25,completed
ANONYMOUS012,10,completed,407188128437665800,RT @JonMaggio: #mta #metronorth #derailment http://t.co/H7gp5fDBI0,1,1,1,1,1,1,1,1,1,The tweet simply has hashtags related to the event.,The tweet does not express concern.,The tweet does not express concern or call-to-action.,2025-11-19T16:18:09.797Z,25/25,completed
ANONYMOUS012,10,completed,323918879527161860,RT @goldnKATEbridge: Never wanted my city to be trending for such a bad reason #PrayForBoston,6,6,6,5,5,5,5,3,3,The tweet mentions how they are personally affected.,The tweet uses the hashtag #PrayForBoston to show support.,"While the tweet expresses concern about the community, it does not call the readers to action (shared responsibility).",2025-11-19T16:37:39.281Z,25/25,completed
ANONYMOUS012,10,completed,325268443005870100,Dzhokhar Tsarnaev has Cold Blooded on,2,2,2,2,2,2,2,2,2,"The tweet does not focus on the consequences, but rather the perpetrator.",The tweet does not focus on the consequences.,The tweet does not focus on the community involved.,2025-11-19T16:39:16.225Z,25/25,completed
ANONYMOUS012,10,completed,324740803748560900,RT @davidlorr: Holy shit.... Watch it all. #PrayForTexas http://t.co/yCYJahbkm3,3,3,3,5,3,3,5,3,5,The tweet does not mention any self-involvement.,The tweet expresses concern for the issue.,The tweet expresses concern and solidarity for the issue but does not emphasize any shared responsibility.,2025-11-19T16:40:35.378Z,25/25,completed
ANONYMOUS012,10,completed,323927318483591200,RT @CardinalDolan: Join me in praying for those killed and injured in the Boston Marathon and JFK Library explosions.,3,3,3,5,5,5,6,6,6,The tweet does not emphasize personal experience.,The tweet expresses concern and support for the victims.,The tweet expresses concern and calls on a collective to take action.,2025-11-19T16:42:41.002Z,25/25,completed
ANONYMOUS012,10,completed,323918434960293900,@joshhenderson: Just hearing about the explosions in Boston. Prayers going out to the victims and families. So sad..,3,5,3,3,3,3,5,4,5,The tweet mentions how the situation is saddening (and thus has a personal effect).,The tweet does not seem to have any relational ties affected by the issue.,The tweet expresses concern for the affected community.,2025-11-19T16:46:03.851Z,25/25,completed
ANONYMOUS012,10,completed,324891916124700700,"RT @TheofficialEG10: What is up, with all these explosions?  #prayfortexas",4,5,3,3,3,3,5,4,5,The tweet implies a sense of personal annoyance or fatigue with explosion incidents.,The tweet does not seem to emphasize consequences for people he is connected to.,"By using the hashtag #PrayForTexas, the tweet indicates shared responsibility.",2025-11-19T16:47:59.558Z,25/25,completed
ANONYMOUS012,10,completed,323893155860709400,So awful what's happened in Boston. #prayforboston xx,3,3,3,3,3,3,5,3,5,The tweet does not indicate personal involvement.,The tweet does not express concern about the issue's impact on those around them.,The tweet empathizes with the affected community and emphasizes solidarity through the use of the hashtag.,2025-11-19T16:50:08.948Z,25/25,completed
ANONYMOUS025,8,completed,396325107569672200,RT @HarrisonAmy: Thinking of anyone in LAX airport or in the area. Hope people are keeping safe.,2,2,2,6,6,4,6,6,6,"I think the tweet don't concern or have affect to individual, it just based on fact and present the case.","I think so, because this tweet gives me information about the terrorist attack, I know about what happened, who died, injured and what happened to the perpetrator","the tweet include Los Angeles Airport Police immediate actions, TSA administrator responses, US Department of Home Security criticism,..",2025-11-18T02:22:11.002Z,25/25,completed
ANONYMOUS025,8,completed,323927544976003100,RT @lala: Praying For Boston. #BostonMarathon My heart goes out to each &amp; every victim. This is senseless..,7,6,7,7,5,6,5,5,5,The Boston Marathon bombing involved rapid individual involvement recognition through massive public and law enforcement review of surveillance videos and photos,"Tweets and reactions consistently emphasize the deep impact on family, close friends, and love which highlighting worry, suffering, ongoing care, and collective healing efforts among victims’ families and communities","The tweet had a profound collective impact on the Boston community and the nation, with widespread expressions of solidarity, shared responsibility, and collective healing.",2025-11-18T03:05:42.183Z,25/25,completed
ANONYMOUS025,8,completed,325741518528847900,"@maddow @maddowblog Wanna put on your cowgirl hat and go visit West, Texas devastation? Nobody else seems to care.",6,6,5,7,6,6,5,6,5,"the tweet focused intensely on individual impacts, particularly the tragic loss of emergency responders and community members, as well as personal stories of injury, loss, and grief",You involvement recognition focus on the victims,"The tweet focus on how the disaster deeply affected the tight-knit West, Texas community and broader society.",2025-11-18T03:20:16.242Z,25/25,completed
ANONYMOUS025,8,completed,325741518528847900,"@maddow @maddowblog Wanna put on your cowgirl hat and go visit West, Texas devastation? Nobody else seems to care.",2,1,2,7,6,6,1,1,1,"Instead of expressing their own feelings about the tragedy, they mainly criticize others for not caring. Individual involvement is low because the focus is outward, not inward.","The tweet directly targets you (Maddow), urging her to “put on your cowgirl hat” and visit the devastation.",There is almost no shared or collective perspective,2025-11-18T03:27:05.916Z,25/25,completed
ANONYMOUS025,8,completed,323927544976003100,RT @lala: Praying For Boston. #BostonMarathon My heart goes out to each &amp; every victim. This is senseless..,2,1,2,7,5,6,4,4,4,There is no direct address to the reader.,"Tweets and reactions consistently emphasize the deep impact on family, close friends, and love which highlighting worry, suffering, ongoing care, and collective healing efforts among victims’ families and communities","It suggests a community united in grief, though not strongly framed as “we.”",2025-11-18T03:28:19.817Z,25/25,completed
ANONYMOUS025,8,completed,396325107569672200,RT @HarrisonAmy: Thinking of anyone in LAX airport or in the area. Hope people are keeping safe.,2,2,2,2,1,1,6,6,6,The speaker shows some personal concern through “Thinking of anyone…” but does not express strong personal emotion or direct impact,There is no direct address to the audience,"The message suggests a collective hope that people are safe, creating a mild sense of communal emotional stance, though not framed explicitly as “we.”",2025-11-18T03:29:36.201Z,25/25,completed
ANONYMOUS025,8,completed,323927544976003100,RT @lala: Praying For Boston. #BostonMarathon My heart goes out to each &amp; every victim. This is senseless..,2,1,2,7,5,6,4,4,4,There is no direct address to the reader.,"Tweets and reactions consistently emphasize the deep impact on family, close friends, and love which highlighting worry, suffering, ongoing care, and collective healing efforts among victims’ families and communities","It suggests a community united in grief, though not strongly framed as “we.”",2025-11-18T03:29:39.165Z,25/25,completed
ANONYMOUS025,8,completed,325741518528847900,"@maddow @maddowblog Wanna put on your cowgirl hat and go visit West, Texas devastation? Nobody else seems to care.",2,1,2,7,6,6,1,1,1,"Instead of expressing their own feelings about the tragedy, they mainly criticize others for not caring. Individual involvement is low because the focus is outward, not inward.","The tweet directly targets you (Maddow), urging her to “put on your cowgirl hat” and visit the devastation.",There is almost no shared or collective perspective,2025-11-18T03:29:41.087Z,25/25,completed
ANONYMOUS025,8,completed,324947234795954200,RT @ChrisCuomo: Please keep #westtx in ur thoughts. Terrible situation. Tremendous loss. Hopefully worst is over.,5,6,5,7,7,7,3,2,3,ords like “terrible situation” and “tremendous loss” show individual concern and acknowledgment of how the event affects them personally.,The direct request “Please keep #westtx in ur thoughts” strongly engages the audience.,the communal involvement is weaker compared to the direct appeal to the audience.,2025-11-18T03:30:54.248Z,25/25,completed
ANONYMOUS025,8,completed,323895924113952800,RT @ErikaEnd0: People really suck. #prayforboston,7,6,6,1,1,1,5,6,6,The tweet expresses strong personal frustration and emotional reaction,There is no direct address to the audience,"The hashtag #prayforboston implies a general communal response, but it is not strongly framed",2025-11-18T03:32:04.854Z,25/25,completed
ANONYMOUS025,8,completed,396354161500880900,"As someone who flies all the time... And is currently in an airport, this LAX situation is unnerving.",7,7,7,1,1,1,1,2,2,"The speaker directly describes their own situation (“flies all the time,” “currently in an airport”) and emotional reaction (“unnerving”)",There is no direct address to the audience.,"There is a very light implication that others who travel might relate, but it’s not explicit.",2025-11-18T03:33:16.756Z,25/25,completed
ANONYMOUS025,8,completed,396331814249582600,RT @dyrbert: Are my LA peeps alright? #LAXshooting,4,4,4,6,7,6,2,2,2,"The speaker shows some personal concern, asking about their “LA peeps.”","The tweet directly addresses a specific audience (“my LA peeps”), asking if they are alrigh",There is little sense of collective identity or shared emotional stance.,2025-11-18T03:34:32.854Z,25/25,completed
ANONYMOUS025,8,completed,396414190363349000,@AeolianMinor @MGG3980 glad you made it in after the shooting at the airport. Glad you are safe! Have fun!,3,3,2,7,7,7,1,1,1,"The speaker shows mild personal involvement through relief (“glad you are safe”), but the focus is mostly on the other person’s experience rather than their own emotional impact.",the tweet addressed individuals: expressing relief and offering well-wishes,There is no collective identity or shared emotional stance,2025-11-18T03:35:58.648Z,25/25,completed
ANONYMOUS025,8,completed,325041094951841800,R.i.p to all the people in west texas that died from the fertilization explosion,4,4,4,1,1,1,3,3,2,"The tweet expresses sympathy through “R.i.p,” showing a basic level of personal sadness","There is no direct address to the audience,",the tweet does not explicitly frame the tragedy as a collective experience.,2025-11-18T03:37:30.409Z,25/25,completed
ANONYMOUS025,8,completed,324817769226989600,RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.,3,3,2,7,7,7,6,5,6,"The tweet shows limited personal emotion, the speaker does not describe their own feelings but still expresses concern by asking for prayers",“Please join me in praying.”,"By saying “join me,”",2025-11-18T03:38:51.723Z,25/25,completed
ANONYMOUS025,8,completed,323929931514003460,"To think that just a few months ago, we were all hearing about Newtown.  And now this.  #toomany #prayforboston",4,4,4,1,1,1,6,7,7,The speaker expresses personal reflection on repeated tragedies (“to think that…”) and emotion.,The tweet does not address the audience directly.,Use of “we were all hearing about Newtown” creates a strong sense of shared experience,2025-11-18T03:40:11.153Z,25/25,completed
ANONYMOUS025,8,completed,218195864613695500,Good thing there's a bunch of fires in Colorado.....and I'm going there in two days.... #PrayForColorado,7,5,7,1,1,1,2,2,2,“I’m going there in two days”,There is no direct address to the audience,"#PrayForColorado hints at shared concern, but the tweet does not construct a strong collective identity",2025-11-18T03:42:04.722Z,25/25,completed
ANONYMOUS025,8,completed,324738891120791550,Praying for the families in the Great State of Texas that were involved in the Fertilizer Plant explosion.,3,3,2,1,1,1,5,5,1,"The speaker expresses concern by saying they are praying, but the emotional stance remains general",The tweet does not address the audience directly,a shared group (“the families in the Great State of Texas”) and the act of public prayer,2025-11-18T03:43:51.065Z,25/25,completed
