PID,Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
PID001,ANONYMOUS088,1,completed,348916436443480060,@ValentineEliza you have no idea how much I wish I was there helping you out😞💗 #sosorry #loveyou #yycflood,3,2,2,7,7,7,2,2,2,"The tweet shows a personal emotional response and desire to help, but does not indicate that the speaker is directly affected by the flood.","The tweet directly addresses someone they care about and expresses a wish to help, showing strong relational concern and emotional support.",The tweet focuses on one person rather than the wider community; any collective implication is weak or indirect.,2025-12-20T12:07:05.183Z,50/50,completed
PID001,ANONYMOUS088,1,completed,369600986366476300,may god bless and help those people who were affected by the flooding in manila. #godbless #Habagat,1,1,1,2,2,2,7,7,6,"The tweet focuses on others affected by flooding, not on the speaker’s own personal experience or consequences.",The tweet expresses sympathy but does not reference specific people close to the speaker or relational ties.,"The tweet expresses compassion for a broad group affected in Manila, showing concern for the community experiencing the flooding.",2025-12-20T12:09:09.419Z,50/50,completed
PID001,ANONYMOUS088,1,completed,295985574051971100,@EllieRowson i don't know its just been on the news that there has been really bad floods in Queensland and thats where my family lives D:,3,3,3,7,7,7,4,4,4,"The tweet shows mild personal concern because the speaker’s family lives in the affected area, indicating some indirect personal impact.","The tweet expresses clear concern for the safety of the speaker’s family, highlighting strong relational involvement and emotional care.","The tweet mentions the flooding in Queensland generally, reflecting awareness of community impact, though the focus remains on family rather than the wider population.",2025-12-20T12:10:31.856Z,50/50,completed
PID001,ANONYMOUS088,1,completed,295985574051971100,@EllieRowson i don't know its just been on the news that there has been really bad floods in Queensland and thats where my family lives D:,3,3,3,7,7,7,4,4,4,"The tweet shows mild personal concern because the speaker’s family lives in the affected area, indicating some indirect personal impact.","The tweet expresses clear concern for the safety of the speaker’s family, highlighting strong relational involvement and emotional care.","The tweet mentions the flooding in Queensland generally, reflecting awareness of community impact, though the focus remains on family rather than the wider population.",2025-12-20T12:10:40.355Z,50/50,completed
PID001,ANONYMOUS088,1,completed,389974771930103800,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,2,2,2,3,3,3,7,7,7,"The tweet reflects general concern and well-wishes, with minimal personal impact; the speaker’s involvement is mostly emotional rather than direct.","The tweet mentions “kababayans,” implying fellow countrymen rather than specific close relationships, showing mild relational concern.","The tweet expresses strong collective concern and solidarity with those affected in the Visayas, encouraging communal prayers and support.",2025-12-20T12:12:13.676Z,50/50,completed
PID001,ANONYMOUS088,1,completed,389974771930103800,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,2,2,2,3,3,3,7,7,7,"The tweet reflects general concern and well-wishes, with minimal personal impact; the speaker’s involvement is mostly emotional rather than direct.","The tweet mentions “kababayans,” implying fellow countrymen rather than specific close relationships, showing mild relational concern.","The tweet expresses strong collective concern and solidarity with those affected in the Visayas, encouraging communal prayers and support.",2025-12-20T12:12:19.773Z,50/50,completed
PID001,ANONYMOUS088,1,completed,389974771930103800,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,2,2,2,3,3,3,7,7,7,"The tweet reflects general concern and well-wishes, with minimal personal impact; the speaker’s involvement is mostly emotional rather than direct.","The tweet mentions “kababayans,” implying fellow countrymen rather than specific close relationships, showing mild relational concern.","The tweet expresses strong collective concern and solidarity with those affected in the Visayas, encouraging communal prayers and support.",2025-12-20T12:12:29.858Z,50/50,completed
PID001,ANONYMOUS088,1,completed,389974771930103800,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,2,2,2,3,3,3,7,7,7,"The tweet reflects general concern and well-wishes, with minimal personal impact; the speaker’s involvement is mostly emotional rather than direct.","The tweet mentions “kababayans,” implying fellow countrymen rather than specific close relationships, showing mild relational concern.","The tweet expresses strong collective concern and solidarity with those affected in the Visayas, encouraging communal prayers and support.",2025-12-20T12:13:15.335Z,50/50,completed
PID001,ANONYMOUS088,1,completed,389974771930103800,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,2,2,2,3,3,3,7,7,7,"The tweet reflects general concern and well-wishes, with minimal personal impact; the speaker’s involvement is mostly emotional rather than direct.","The tweet mentions “kababayans,” implying fellow countrymen rather than specific close relationships, showing mild relational concern.","The tweet expresses strong collective concern and solidarity with those affected in the Visayas, encouraging communal prayers and support.",2025-12-20T12:13:21.857Z,50/50,completed
PID001,ANONYMOUS088,1,completed,389974771930103800,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,2,2,2,3,3,3,7,7,7,"The tweet reflects general concern and well-wishes, with minimal personal impact; the speaker’s involvement is mostly emotional rather than direct.","The tweet mentions “kababayans,” implying fellow countrymen rather than specific close relationships, showing mild relational concern.","The tweet expresses strong collective concern and solidarity with those affected in the Visayas, encouraging communal prayers and support.",2025-12-20T12:13:26.591Z,50/50,completed
PID001,ANONYMOUS088,1,completed,389974771930103800,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,2,2,2,3,3,3,7,7,7,"The tweet reflects general concern and well-wishes, with minimal personal impact; the speaker’s involvement is mostly emotional rather than direct.","The tweet mentions “kababayans,” implying fellow countrymen rather than specific close relationships, showing mild relational concern.","The tweet expresses strong collective concern and solidarity with those affected in the Visayas, encouraging communal prayers and support.",2025-12-20T12:13:44.786Z,50/50,completed
PID001,ANONYMOUS088,1,completed,392473499148640260,"NSW Governor Marie Bashir has visited #NSWRFS HQ, passing on her thanks to the thousands of firefighters #nswfires http://t.co/UGuXuGXlsy",2,2,2,2,2,2,6,6,6,The tweet primarily reports on the Governor’s visit; the speaker shows minimal personal involvement or direct impact.,The tweet acknowledges firefighters but does not indicate personal connections; relational involvement is low.,"The tweet emphasizes recognition and gratitude toward firefighters, reflecting collective solidarity and communal appreciation.",2025-12-20T12:15:16.857Z,50/50,completed
